doy,VWC,depth,Plot,Trt
148,43.775,65,13,amb w/ deluge
148,42.36,70,13,amb w/ deluge
148,41.355,75,13,amb w/ deluge
148,40.35,80,13,amb w/ deluge
148,38.78,85,13,amb w/ deluge
148,37.21,90,13,amb w/ deluge
148,38.15,95,13,amb w/ deluge
148,39.09,100,13,amb w/ deluge
149,33.482,10,13,amb w/ deluge
149,38.816,15,13,amb w/ deluge
149,44.15,20,13,amb w/ deluge
149,44.747,25,13,amb w/ deluge
149,45.344,30,13,amb w/ deluge
149,44.214,35,13,amb w/ deluge
149,43.084,40,13,amb w/ deluge
149,44.307,45,13,amb w/ deluge
149,45.53,50,13,amb w/ deluge
149,45.402,55,13,amb w/ deluge
149,45.274,60,13,amb w/ deluge
149,43.838,65,13,amb w/ deluge
149,42.402,70,13,amb w/ deluge
149,41.416,75,13,amb w/ deluge
149,40.43,80,13,amb w/ deluge
149,38.846,85,13,amb w/ deluge
149,37.262,90,13,amb w/ deluge
149,38.189,95,13,amb w/ deluge
149,39.116,100,13,amb w/ deluge
150,33.384,10,13,amb w/ deluge
150,38.767,15,13,amb w/ deluge
150,44.15,20,13,amb w/ deluge
150,44.719,25,13,amb w/ deluge
150,45.288,30,13,amb w/ deluge
150,44.138,35,13,amb w/ deluge
150,42.988,40,13,amb w/ deluge
150,44.289,45,13,amb w/ deluge
150,45.59,50,13,amb w/ deluge
150,45.474,55,13,amb w/ deluge
150,45.358,60,13,amb w/ deluge
150,43.901,65,13,amb w/ deluge
150,42.444,70,13,amb w/ deluge
150,41.477,75,13,amb w/ deluge
150,40.51,80,13,amb w/ deluge
150,38.912,85,13,amb w/ deluge
150,37.314,90,13,amb w/ deluge
150,38.228,95,13,amb w/ deluge
150,39.142,100,13,amb w/ deluge
151,33.286,10,13,amb w/ deluge
151,38.718,15,13,amb w/ deluge
151,44.15,20,13,amb w/ deluge
151,44.691,25,13,amb w/ deluge
151,45.232,30,13,amb w/ deluge
151,44.062,35,13,amb w/ deluge
151,42.892,40,13,amb w/ deluge
151,44.271,45,13,amb w/ deluge
151,45.65,50,13,amb w/ deluge
151,45.546,55,13,amb w/ deluge
151,45.442,60,13,amb w/ deluge
151,43.964,65,13,amb w/ deluge
151,42.486,70,13,amb w/ deluge
151,41.538,75,13,amb w/ deluge
151,40.59,80,13,amb w/ deluge
151,38.978,85,13,amb w/ deluge
151,37.366,90,13,amb w/ deluge
151,38.267,95,13,amb w/ deluge
151,39.168,100,13,amb w/ deluge
152,33.188,10,13,amb w/ deluge
152,38.669,15,13,amb w/ deluge
152,44.15,20,13,amb w/ deluge
152,44.663,25,13,amb w/ deluge
152,45.176,30,13,amb w/ deluge
152,43.986,35,13,amb w/ deluge
152,42.796,40,13,amb w/ deluge
152,44.253,45,13,amb w/ deluge
152,45.71,50,13,amb w/ deluge
152,45.618,55,13,amb w/ deluge
152,45.526,60,13,amb w/ deluge
152,44.027,65,13,amb w/ deluge
152,42.528,70,13,amb w/ deluge
152,41.599,75,13,amb w/ deluge
152,40.67,80,13,amb w/ deluge
152,39.044,85,13,amb w/ deluge
152,37.418,90,13,amb w/ deluge
152,38.306,95,13,amb w/ deluge
152,39.194,100,13,amb w/ deluge
153,33.09,10,13,amb w/ deluge
153,38.62,15,13,amb w/ deluge
153,44.15,20,13,amb w/ deluge
153,44.635,25,13,amb w/ deluge
153,45.12,30,13,amb w/ deluge
153,43.91,35,13,amb w/ deluge
153,42.7,40,13,amb w/ deluge
153,44.235,45,13,amb w/ deluge
153,45.77,50,13,amb w/ deluge
153,45.69,55,13,amb w/ deluge
153,45.61,60,13,amb w/ deluge
153,44.09,65,13,amb w/ deluge
153,42.57,70,13,amb w/ deluge
153,41.66,75,13,amb w/ deluge
153,40.75,80,13,amb w/ deluge
153,39.11,85,13,amb w/ deluge
153,37.47,90,13,amb w/ deluge
153,38.345,95,13,amb w/ deluge
153,39.22,100,13,amb w/ deluge
154,32.19,10,13,amb w/ deluge
154,37.86,15,13,amb w/ deluge
154,43.53,20,13,amb w/ deluge
154,44.395,25,13,amb w/ deluge
154,45.26,30,13,amb w/ deluge
154,44.2375,35,13,amb w/ deluge
154,43.215,40,13,amb w/ deluge
154,44.3825,45,13,amb w/ deluge
154,45.55,50,13,amb w/ deluge
154,45.5625,55,13,amb w/ deluge
154,45.575,60,13,amb w/ deluge
154,44.02,65,13,amb w/ deluge
154,42.465,70,13,amb w/ deluge
154,41.5725,75,13,amb w/ deluge
154,40.68,80,13,amb w/ deluge
154,39.075,85,13,amb w/ deluge
154,37.47,90,13,amb w/ deluge
154,38.445,95,13,amb w/ deluge
154,39.42,100,13,amb w/ deluge
155,31.29,10,13,amb w/ deluge
155,37.1,15,13,amb w/ deluge
155,42.91,20,13,amb w/ deluge
155,44.155,25,13,amb w/ deluge
155,45.4,30,13,amb w/ deluge
155,44.565,35,13,amb w/ deluge
155,43.73,40,13,amb w/ deluge
155,44.53,45,13,amb w/ deluge
155,45.33,50,13,amb w/ deluge
155,45.435,55,13,amb w/ deluge
155,45.54,60,13,amb w/ deluge
155,43.95,65,13,amb w/ deluge
155,42.36,70,13,amb w/ deluge
155,41.485,75,13,amb w/ deluge
155,40.61,80,13,amb w/ deluge
155,39.04,85,13,amb w/ deluge
155,37.47,90,13,amb w/ deluge
155,38.545,95,13,amb w/ deluge
155,39.62,100,13,amb w/ deluge
156,32.81,10,13,amb w/ deluge
156,37.52583333,15,13,amb w/ deluge
156,42.24166667,20,13,amb w/ deluge
156,43.63,25,13,amb w/ deluge
156,45.01833333,30,13,amb w/ deluge
156,44.47833333,35,13,amb w/ deluge
156,43.93833333,40,13,amb w/ deluge
156,44.66333333,45,13,amb w/ deluge
156,45.38833333,50,13,amb w/ deluge
156,45.4,55,13,amb w/ deluge
156,45.41166667,60,13,amb w/ deluge
156,44.11583333,65,13,amb w/ deluge
156,42.82,70,13,amb w/ deluge
156,42.01,75,13,amb w/ deluge
156,41.2,80,13,amb w/ deluge
156,40.04833333,85,13,amb w/ deluge
156,38.89666667,90,13,amb w/ deluge
156,40.07333333,95,13,amb w/ deluge
156,41.25,100,13,amb w/ deluge
157,34.33,10,13,amb w/ deluge
157,37.95166667,15,13,amb w/ deluge
157,41.57333333,20,13,amb w/ deluge
157,43.105,25,13,amb w/ deluge
157,44.63666667,30,13,amb w/ deluge
157,44.39166667,35,13,amb w/ deluge
157,44.14666667,40,13,amb w/ deluge
157,44.79666667,45,13,amb w/ deluge
157,45.44666667,50,13,amb w/ deluge
157,45.365,55,13,amb w/ deluge
157,45.28333333,60,13,amb w/ deluge
157,44.28166667,65,13,amb w/ deluge
157,43.28,70,13,amb w/ deluge
157,42.535,75,13,amb w/ deluge
157,41.79,80,13,amb w/ deluge
157,41.05666667,85,13,amb w/ deluge
157,40.32333333,90,13,amb w/ deluge
157,41.60166667,95,13,amb w/ deluge
157,42.88,100,13,amb w/ deluge
158,35.85,10,13,amb w/ deluge
158,38.3775,15,13,amb w/ deluge
158,40.905,20,13,amb w/ deluge
158,42.58,25,13,amb w/ deluge
158,44.255,30,13,amb w/ deluge
158,44.305,35,13,amb w/ deluge
158,44.355,40,13,amb w/ deluge
158,44.93,45,13,amb w/ deluge
158,45.505,50,13,amb w/ deluge
158,45.33,55,13,amb w/ deluge
158,45.155,60,13,amb w/ deluge
158,44.4475,65,13,amb w/ deluge
158,43.74,70,13,amb w/ deluge
158,43.06,75,13,amb w/ deluge
158,42.38,80,13,amb w/ deluge
158,42.065,85,13,amb w/ deluge
158,41.75,90,13,amb w/ deluge
158,43.13,95,13,amb w/ deluge
158,44.51,100,13,amb w/ deluge
159,37.37,10,13,amb w/ deluge
159,38.80333333,15,13,amb w/ deluge
159,40.23666667,20,13,amb w/ deluge
159,42.055,25,13,amb w/ deluge
159,43.87333333,30,13,amb w/ deluge
159,44.21833333,35,13,amb w/ deluge
159,44.56333333,40,13,amb w/ deluge
159,45.06333333,45,13,amb w/ deluge
159,45.56333333,50,13,amb w/ deluge
159,45.295,55,13,amb w/ deluge
159,45.02666667,60,13,amb w/ deluge
159,44.61333333,65,13,amb w/ deluge
159,44.2,70,13,amb w/ deluge
159,43.585,75,13,amb w/ deluge
159,42.97,80,13,amb w/ deluge
159,43.07333333,85,13,amb w/ deluge
159,43.17666667,90,13,amb w/ deluge
159,44.65833333,95,13,amb w/ deluge
159,46.14,100,13,amb w/ deluge
160,38.89,10,13,amb w/ deluge
160,39.22916667,15,13,amb w/ deluge
160,39.56833333,20,13,amb w/ deluge
160,41.53,25,13,amb w/ deluge
160,43.49166667,30,13,amb w/ deluge
160,44.13166667,35,13,amb w/ deluge
160,44.77166667,40,13,amb w/ deluge
160,45.19666667,45,13,amb w/ deluge
160,45.62166667,50,13,amb w/ deluge
160,45.26,55,13,amb w/ deluge
160,44.89833333,60,13,amb w/ deluge
160,44.77916667,65,13,amb w/ deluge
160,44.66,70,13,amb w/ deluge
160,44.11,75,13,amb w/ deluge
160,43.56,80,13,amb w/ deluge
160,44.08166667,85,13,amb w/ deluge
160,44.60333333,90,13,amb w/ deluge
160,46.18666667,95,13,amb w/ deluge
160,47.77,100,13,amb w/ deluge
161,40.41,10,13,amb w/ deluge
161,39.655,15,13,amb w/ deluge
161,38.9,20,13,amb w/ deluge
161,41.005,25,13,amb w/ deluge
161,43.11,30,13,amb w/ deluge
161,44.045,35,13,amb w/ deluge
161,44.98,40,13,amb w/ deluge
161,45.33,45,13,amb w/ deluge
161,45.68,50,13,amb w/ deluge
161,45.225,55,13,amb w/ deluge
161,44.77,60,13,amb w/ deluge
161,44.945,65,13,amb w/ deluge
161,45.12,70,13,amb w/ deluge
161,44.635,75,13,amb w/ deluge
161,44.15,80,13,amb w/ deluge
161,45.09,85,13,amb w/ deluge
161,46.03,90,13,amb w/ deluge
161,47.715,95,13,amb w/ deluge
161,49.4,100,13,amb w/ deluge
162,38.25625,10,13,amb w/ deluge
162,38.14,15,13,amb w/ deluge
162,38.02375,20,13,amb w/ deluge
162,40.39,25,13,amb w/ deluge
162,42.75625,30,13,amb w/ deluge
162,43.65375,35,13,amb w/ deluge
162,44.55125,40,13,amb w/ deluge
162,45.071875,45,13,amb w/ deluge
162,45.5925,50,13,amb w/ deluge
162,45.220625,55,13,amb w/ deluge
162,44.84875,60,13,amb w/ deluge
162,44.833125,65,13,amb w/ deluge
162,44.8175,70,13,amb w/ deluge
162,44.27125,75,13,amb w/ deluge
162,43.725,80,13,amb w/ deluge
162,44.3825,85,13,amb w/ deluge
162,45.04,90,13,amb w/ deluge
162,46.65,95,13,amb w/ deluge
162,48.26,100,13,amb w/ deluge
163,36.1025,10,13,amb w/ deluge
163,36.625,15,13,amb w/ deluge
163,37.1475,20,13,amb w/ deluge
163,39.775,25,13,amb w/ deluge
163,42.4025,30,13,amb w/ deluge
163,43.2625,35,13,amb w/ deluge
163,44.1225,40,13,amb w/ deluge
163,44.81375,45,13,amb w/ deluge
163,45.505,50,13,amb w/ deluge
163,45.21625,55,13,amb w/ deluge
163,44.9275,60,13,amb w/ deluge
163,44.72125,65,13,amb w/ deluge
163,44.515,70,13,amb w/ deluge
163,43.9075,75,13,amb w/ deluge
163,43.3,80,13,amb w/ deluge
163,43.675,85,13,amb w/ deluge
163,44.05,90,13,amb w/ deluge
163,45.585,95,13,amb w/ deluge
163,47.12,100,13,amb w/ deluge
164,33.94875,10,13,amb w/ deluge
164,35.11,15,13,amb w/ deluge
164,36.27125,20,13,amb w/ deluge
164,39.16,25,13,amb w/ deluge
164,42.04875,30,13,amb w/ deluge
164,42.87125,35,13,amb w/ deluge
164,43.69375,40,13,amb w/ deluge
164,44.555625,45,13,amb w/ deluge
164,45.4175,50,13,amb w/ deluge
164,45.211875,55,13,amb w/ deluge
164,45.00625,60,13,amb w/ deluge
164,44.609375,65,13,amb w/ deluge
164,44.2125,70,13,amb w/ deluge
164,43.54375,75,13,amb w/ deluge
164,42.875,80,13,amb w/ deluge
164,42.9675,85,13,amb w/ deluge
164,43.06,90,13,amb w/ deluge
164,44.52,95,13,amb w/ deluge
164,45.98,100,13,amb w/ deluge
165,31.795,10,13,amb w/ deluge
165,33.595,15,13,amb w/ deluge
165,35.395,20,13,amb w/ deluge
165,38.545,25,13,amb w/ deluge
165,41.695,30,13,amb w/ deluge
165,42.48,35,13,amb w/ deluge
165,43.265,40,13,amb w/ deluge
165,44.2975,45,13,amb w/ deluge
165,45.33,50,13,amb w/ deluge
165,45.2075,55,13,amb w/ deluge
165,45.085,60,13,amb w/ deluge
165,44.4975,65,13,amb w/ deluge
165,43.91,70,13,amb w/ deluge
165,43.18,75,13,amb w/ deluge
165,42.45,80,13,amb w/ deluge
165,42.26,85,13,amb w/ deluge
165,42.07,90,13,amb w/ deluge
165,43.455,95,13,amb w/ deluge
165,44.84,100,13,amb w/ deluge
166,29.64125,10,13,amb w/ deluge
166,32.08,15,13,amb w/ deluge
166,34.51875,20,13,amb w/ deluge
166,37.93,25,13,amb w/ deluge
166,41.34125,30,13,amb w/ deluge
166,42.08875,35,13,amb w/ deluge
166,42.83625,40,13,amb w/ deluge
166,44.039375,45,13,amb w/ deluge
166,45.2425,50,13,amb w/ deluge
166,45.203125,55,13,amb w/ deluge
166,45.16375,60,13,amb w/ deluge
166,44.385625,65,13,amb w/ deluge
166,43.6075,70,13,amb w/ deluge
166,42.81625,75,13,amb w/ deluge
166,42.025,80,13,amb w/ deluge
166,41.5525,85,13,amb w/ deluge
166,41.08,90,13,amb w/ deluge
166,42.39,95,13,amb w/ deluge
166,43.7,100,13,amb w/ deluge
167,27.4875,10,13,amb w/ deluge
167,30.565,15,13,amb w/ deluge
167,33.6425,20,13,amb w/ deluge
167,37.315,25,13,amb w/ deluge
167,40.9875,30,13,amb w/ deluge
167,41.6975,35,13,amb w/ deluge
167,42.4075,40,13,amb w/ deluge
167,43.78125,45,13,amb w/ deluge
167,45.155,50,13,amb w/ deluge
167,45.19875,55,13,amb w/ deluge
167,45.2425,60,13,amb w/ deluge
167,44.27375,65,13,amb w/ deluge
167,43.305,70,13,amb w/ deluge
167,42.4525,75,13,amb w/ deluge
167,41.6,80,13,amb w/ deluge
167,40.845,85,13,amb w/ deluge
167,40.09,90,13,amb w/ deluge
167,41.325,95,13,amb w/ deluge
167,42.56,100,13,amb w/ deluge
168,25.33375,10,13,amb w/ deluge
168,29.05,15,13,amb w/ deluge
168,32.76625,20,13,amb w/ deluge
168,36.7,25,13,amb w/ deluge
168,40.63375,30,13,amb w/ deluge
168,41.30625,35,13,amb w/ deluge
168,41.97875,40,13,amb w/ deluge
168,43.523125,45,13,amb w/ deluge
168,45.0675,50,13,amb w/ deluge
168,45.194375,55,13,amb w/ deluge
168,45.32125,60,13,amb w/ deluge
168,44.161875,65,13,amb w/ deluge
168,43.0025,70,13,amb w/ deluge
168,42.08875,75,13,amb w/ deluge
168,41.175,80,13,amb w/ deluge
168,40.1375,85,13,amb w/ deluge
168,39.1,90,13,amb w/ deluge
168,40.26,95,13,amb w/ deluge
168,41.42,100,13,amb w/ deluge
169,23.18,10,13,amb w/ deluge
169,27.535,15,13,amb w/ deluge
169,31.89,20,13,amb w/ deluge
169,36.085,25,13,amb w/ deluge
169,40.28,30,13,amb w/ deluge
169,40.915,35,13,amb w/ deluge
169,41.55,40,13,amb w/ deluge
169,43.265,45,13,amb w/ deluge
169,44.98,50,13,amb w/ deluge
169,45.19,55,13,amb w/ deluge
169,45.4,60,13,amb w/ deluge
169,44.05,65,13,amb w/ deluge
169,42.7,70,13,amb w/ deluge
169,41.725,75,13,amb w/ deluge
169,40.75,80,13,amb w/ deluge
169,39.43,85,13,amb w/ deluge
169,38.11,90,13,amb w/ deluge
169,39.195,95,13,amb w/ deluge
169,40.28,100,13,amb w/ deluge
170,22.645,10,13,amb w/ deluge
170,27.02916667,15,13,amb w/ deluge
170,31.41333333,20,13,amb w/ deluge
170,35.57,25,13,amb w/ deluge
170,39.72666667,30,13,amb w/ deluge
170,40.49416667,35,13,amb w/ deluge
170,41.26166667,40,13,amb w/ deluge
170,43.09166667,45,13,amb w/ deluge
170,44.92166667,50,13,amb w/ deluge
170,45.14333333,55,13,amb w/ deluge
170,45.365,60,13,amb w/ deluge
170,43.95333333,65,13,amb w/ deluge
170,42.54166667,70,13,amb w/ deluge
170,41.57333333,75,13,amb w/ deluge
170,40.605,80,13,amb w/ deluge
170,39.32583333,85,13,amb w/ deluge
170,38.04666667,90,13,amb w/ deluge
170,39.10833333,95,13,amb w/ deluge
170,40.17,100,13,amb w/ deluge
171,22.11,10,13,amb w/ deluge
171,26.52333333,15,13,amb w/ deluge
171,30.93666667,20,13,amb w/ deluge
171,35.055,25,13,amb w/ deluge
171,39.17333333,30,13,amb w/ deluge
171,40.07333333,35,13,amb w/ deluge
171,40.97333333,40,13,amb w/ deluge
171,42.91833333,45,13,amb w/ deluge
171,44.86333333,50,13,amb w/ deluge
171,45.09666667,55,13,amb w/ deluge
171,45.33,60,13,amb w/ deluge
171,43.85666667,65,13,amb w/ deluge
171,42.38333333,70,13,amb w/ deluge
171,41.42166667,75,13,amb w/ deluge
171,40.46,80,13,amb w/ deluge
171,39.22166667,85,13,amb w/ deluge
171,37.98333333,90,13,amb w/ deluge
171,39.02166667,95,13,amb w/ deluge
171,40.06,100,13,amb w/ deluge
172,21.575,10,13,amb w/ deluge
172,26.0175,15,13,amb w/ deluge
172,30.46,20,13,amb w/ deluge
172,34.54,25,13,amb w/ deluge
172,38.62,30,13,amb w/ deluge
172,39.6525,35,13,amb w/ deluge
172,40.685,40,13,amb w/ deluge
172,42.745,45,13,amb w/ deluge
172,44.805,50,13,amb w/ deluge
172,45.05,55,13,amb w/ deluge
172,45.295,60,13,amb w/ deluge
172,43.76,65,13,amb w/ deluge
172,42.225,70,13,amb w/ deluge
172,41.27,75,13,amb w/ deluge
172,40.315,80,13,amb w/ deluge
172,39.1175,85,13,amb w/ deluge
172,37.92,90,13,amb w/ deluge
172,38.935,95,13,amb w/ deluge
172,39.95,100,13,amb w/ deluge
173,21.04,10,13,amb w/ deluge
173,25.51166667,15,13,amb w/ deluge
173,29.98333333,20,13,amb w/ deluge
173,34.025,25,13,amb w/ deluge
173,38.06666667,30,13,amb w/ deluge
173,39.23166667,35,13,amb w/ deluge
173,40.39666667,40,13,amb w/ deluge
173,42.57166667,45,13,amb w/ deluge
173,44.74666667,50,13,amb w/ deluge
173,45.00333333,55,13,amb w/ deluge
173,45.26,60,13,amb w/ deluge
173,43.66333333,65,13,amb w/ deluge
173,42.06666667,70,13,amb w/ deluge
173,41.11833333,75,13,amb w/ deluge
173,40.17,80,13,amb w/ deluge
173,39.01333333,85,13,amb w/ deluge
173,37.85666667,90,13,amb w/ deluge
173,38.84833333,95,13,amb w/ deluge
173,39.84,100,13,amb w/ deluge
174,20.505,10,13,amb w/ deluge
174,25.00583333,15,13,amb w/ deluge
174,29.50666667,20,13,amb w/ deluge
174,33.51,25,13,amb w/ deluge
174,37.51333333,30,13,amb w/ deluge
174,38.81083333,35,13,amb w/ deluge
174,40.10833333,40,13,amb w/ deluge
174,42.39833333,45,13,amb w/ deluge
174,44.68833333,50,13,amb w/ deluge
174,44.95666667,55,13,amb w/ deluge
174,45.225,60,13,amb w/ deluge
174,43.56666667,65,13,amb w/ deluge
174,41.90833333,70,13,amb w/ deluge
174,40.96666667,75,13,amb w/ deluge
174,40.025,80,13,amb w/ deluge
174,38.90916667,85,13,amb w/ deluge
174,37.79333333,90,13,amb w/ deluge
174,38.76166667,95,13,amb w/ deluge
174,39.73,100,13,amb w/ deluge
175,19.97,10,13,amb w/ deluge
175,24.5,15,13,amb w/ deluge
175,29.03,20,13,amb w/ deluge
175,32.995,25,13,amb w/ deluge
175,36.96,30,13,amb w/ deluge
175,38.39,35,13,amb w/ deluge
175,39.82,40,13,amb w/ deluge
175,42.225,45,13,amb w/ deluge
175,44.63,50,13,amb w/ deluge
175,44.91,55,13,amb w/ deluge
175,45.19,60,13,amb w/ deluge
175,43.47,65,13,amb w/ deluge
175,41.75,70,13,amb w/ deluge
175,40.815,75,13,amb w/ deluge
175,39.88,80,13,amb w/ deluge
175,38.805,85,13,amb w/ deluge
175,37.73,90,13,amb w/ deluge
175,38.675,95,13,amb w/ deluge
175,39.62,100,13,amb w/ deluge
176,23.01428571,10,13,amb w/ deluge
176,27.26714286,15,13,amb w/ deluge
176,31.52,20,13,amb w/ deluge
176,34.93857143,25,13,amb w/ deluge
176,38.35714286,30,13,amb w/ deluge
176,39.40785714,35,13,amb w/ deluge
176,40.45857143,40,13,amb w/ deluge
176,42.685,45,13,amb w/ deluge
176,44.91142857,50,13,amb w/ deluge
176,45.10571429,55,13,amb w/ deluge
176,45.3,60,13,amb w/ deluge
176,43.56428571,65,13,amb w/ deluge
176,41.82857143,70,13,amb w/ deluge
176,40.85,75,13,amb w/ deluge
176,39.87142857,80,13,amb w/ deluge
176,38.70928571,85,13,amb w/ deluge
176,37.54714286,90,13,amb w/ deluge
176,38.54571429,95,13,amb w/ deluge
176,39.54428571,100,13,amb w/ deluge
177,26.05857143,10,13,amb w/ deluge
177,30.03428571,15,13,amb w/ deluge
177,34.01,20,13,amb w/ deluge
177,36.88214286,25,13,amb w/ deluge
177,39.75428571,30,13,amb w/ deluge
177,40.42571429,35,13,amb w/ deluge
177,41.09714286,40,13,amb w/ deluge
177,43.145,45,13,amb w/ deluge
177,45.19285714,50,13,amb w/ deluge
177,45.30142857,55,13,amb w/ deluge
177,45.41,60,13,amb w/ deluge
177,43.65857143,65,13,amb w/ deluge
177,41.90714286,70,13,amb w/ deluge
177,40.885,75,13,amb w/ deluge
177,39.86285714,80,13,amb w/ deluge
177,38.61357143,85,13,amb w/ deluge
177,37.36428571,90,13,amb w/ deluge
177,38.41642857,95,13,amb w/ deluge
177,39.46857143,100,13,amb w/ deluge
178,29.10285714,10,13,amb w/ deluge
178,32.80142857,15,13,amb w/ deluge
178,36.5,20,13,amb w/ deluge
178,38.82571429,25,13,amb w/ deluge
178,41.15142857,30,13,amb w/ deluge
178,41.44357143,35,13,amb w/ deluge
178,41.73571429,40,13,amb w/ deluge
178,43.605,45,13,amb w/ deluge
178,45.47428571,50,13,amb w/ deluge
178,45.49714286,55,13,amb w/ deluge
178,45.52,60,13,amb w/ deluge
178,43.75285714,65,13,amb w/ deluge
178,41.98571429,70,13,amb w/ deluge
178,40.92,75,13,amb w/ deluge
178,39.85428571,80,13,amb w/ deluge
178,38.51785714,85,13,amb w/ deluge
178,37.18142857,90,13,amb w/ deluge
178,38.28714286,95,13,amb w/ deluge
178,39.39285714,100,13,amb w/ deluge
179,32.14714286,10,13,amb w/ deluge
179,35.56857143,15,13,amb w/ deluge
179,38.99,20,13,amb w/ deluge
179,40.76928571,25,13,amb w/ deluge
179,42.54857143,30,13,amb w/ deluge
179,42.46142857,35,13,amb w/ deluge
179,42.37428571,40,13,amb w/ deluge
179,44.065,45,13,amb w/ deluge
179,45.75571429,50,13,amb w/ deluge
179,45.69285714,55,13,amb w/ deluge
179,45.63,60,13,amb w/ deluge
179,43.84714286,65,13,amb w/ deluge
179,42.06428571,70,13,amb w/ deluge
179,40.955,75,13,amb w/ deluge
179,39.84571429,80,13,amb w/ deluge
179,38.42214286,85,13,amb w/ deluge
179,36.99857143,90,13,amb w/ deluge
179,38.15785714,95,13,amb w/ deluge
179,39.31714286,100,13,amb w/ deluge
180,35.19142857,10,13,amb w/ deluge
180,38.33571429,15,13,amb w/ deluge
180,41.48,20,13,amb w/ deluge
180,42.71285714,25,13,amb w/ deluge
180,43.94571429,30,13,amb w/ deluge
180,43.47928571,35,13,amb w/ deluge
180,43.01285714,40,13,amb w/ deluge
180,44.525,45,13,amb w/ deluge
180,46.03714286,50,13,amb w/ deluge
180,45.88857143,55,13,amb w/ deluge
180,45.74,60,13,amb w/ deluge
180,43.94142857,65,13,amb w/ deluge
180,42.14285714,70,13,amb w/ deluge
180,40.99,75,13,amb w/ deluge
180,39.83714286,80,13,amb w/ deluge
180,38.32642857,85,13,amb w/ deluge
180,36.81571429,90,13,amb w/ deluge
180,38.02857143,95,13,amb w/ deluge
180,39.24142857,100,13,amb w/ deluge
181,38.23571429,10,13,amb w/ deluge
181,41.10285714,15,13,amb w/ deluge
181,43.97,20,13,amb w/ deluge
181,44.65642857,25,13,amb w/ deluge
181,45.34285714,30,13,amb w/ deluge
181,44.49714286,35,13,amb w/ deluge
181,43.65142857,40,13,amb w/ deluge
181,44.985,45,13,amb w/ deluge
181,46.31857143,50,13,amb w/ deluge
181,46.08428571,55,13,amb w/ deluge
181,45.85,60,13,amb w/ deluge
181,44.03571429,65,13,amb w/ deluge
181,42.22142857,70,13,amb w/ deluge
181,41.025,75,13,amb w/ deluge
181,39.82857143,80,13,amb w/ deluge
181,38.23071429,85,13,amb w/ deluge
181,36.63285714,90,13,amb w/ deluge
181,37.89928571,95,13,amb w/ deluge
181,39.16571429,100,13,amb w/ deluge
182,41.28,10,13,amb w/ deluge
182,43.87,15,13,amb w/ deluge
182,46.46,20,13,amb w/ deluge
182,46.6,25,13,amb w/ deluge
182,46.74,30,13,amb w/ deluge
182,45.515,35,13,amb w/ deluge
182,44.29,40,13,amb w/ deluge
182,45.445,45,13,amb w/ deluge
182,46.6,50,13,amb w/ deluge
182,46.28,55,13,amb w/ deluge
